measure,sctn_increment,call_num,col_num,shelf_num,section_num,range_num,runsum,col_num2,shelf_per_section,section_per_range,way,units_into,pretty_waypoint
25.0,x,,1,228,38,5,5074.0,01,1,6,195,17.050807021159926,The last book from this shelf goes 17.1 in/cm into shelf 195
23.0,,,1,229,38,5,5097.0,01,2,6,196,13.984058603743506,The last book from this shelf goes 14.0 in/cm into shelf 196
16.0,,,1,230,38,5,5113.0,01,3,6,197,3.917310186327086,The last book from this shelf goes 3.9 in/cm into shelf 197
13.0,,,1,231,38,5,5126.0,01,4,6,197,16.917310186327086,The last book from this shelf goes 16.9 in/cm into shelf 197
13.0,,,1,232,38,5,5139.0,01,5,6,198,3.8505617689106657,The last book from this shelf goes 3.9 in/cm into shelf 198
10.0,,,1,233,38,5,5149.0,01,6,6,198,13.850561768910666,The last book from this shelf goes 13.9 in/cm into shelf 198
18.0,,,1,234,38,5,5167.0,01,7,6,199,5.783813351494246,The last book from this shelf goes 5.8 in/cm into shelf 199
21.0,x,,1,235,39,5,5188.0,01,1,7,200,0.7170649340778255,The last book from this shelf goes 0.7 in/cm into shelf 200
10.0,,,1,236,39,5,5198.0,01,2,7,200,10.717064934077825,The last book from this shelf goes 10.7 in/cm into shelf 200
16.0,,,1,237,39,5,5214.0,01,3,7,201,0.6503165166614053,The last book from this shelf goes 0.7 in/cm into shelf 201
19.0,,,1,238,39,5,5233.0,01,4,7,201,19.650316516661405,The last book from this shelf goes 19.7 in/cm into shelf 201
16.0,,,1,239,39,5,5249.0,01,5,7,202,9.583568099244985,The last book from this shelf goes 9.6 in/cm into shelf 202
13.0,,,1,240,39,5,5262.0,01,6,7,202,22.583568099244985,The last book from this shelf goes 22.6 in/cm into shelf 202
19.0,,,1,241,39,5,5281.0,01,7,7,203,15.516819681828565,The last book from this shelf goes 15.5 in/cm into shelf 203
22.0,x,,1,242,40,5,5303.0,01,1,8,204,11.450071264412145,The last book from this shelf goes 11.5 in/cm into shelf 204
20.0,,,1,243,40,5,5323.0,01,2,8,205,5.383322846995725,The last book from this shelf goes 5.4 in/cm into shelf 205
18.0,,,1,244,40,5,5341.0,01,3,8,205,23.383322846995725,The last book from this shelf goes 23.4 in/cm into shelf 205
17.0,,,1,245,40,5,5358.0,01,4,8,206,14.316574429579305,The last book from this shelf goes 14.3 in/cm into shelf 206
15.0,,,1,246,40,5,5373.0,01,5,8,207,3.2498260121628846,The last book from this shelf goes 3.2 in/cm into shelf 207
14.0,,,1,247,40,5,5387.0,01,6,8,207,17.249826012162885,The last book from this shelf goes 17.2 in/cm into shelf 207
20.0,,,1,248,40,5,5407.0,01,7,8,208,11.183077594746464,The last book from this shelf goes 11.2 in/cm into shelf 208
18.0,x,QA76.64 .K73 2000,1,249,41,6,5425.0,01,1,1,209,3.1163291773300443,The last book from this shelf goes 3.1 in/cm into shelf 209
11.0,,,1,250,41,6,5436.0,01,2,1,209,14.116329177330044,The last book from this shelf goes 14.1 in/cm into shelf 209
16.0,,,1,251,41,6,5452.0,01,3,1,210,4.049580759913624,The last book from this shelf goes 4.0 in/cm into shelf 210
14.0,,,1,252,41,6,5466.0,01,4,1,210,18.049580759913624,The last book from this shelf goes 18.0 in/cm into shelf 210
20.0,,,1,253,41,6,5486.0,01,5,1,211,11.982832342497204,The last book from this shelf goes 12.0 in/cm into shelf 211
14.0,,,1,254,41,6,5500.0,01,6,1,211,25.982832342497204,The last book from this shelf goes 26.0 in/cm into shelf 211
14.0,,,1,255,41,6,5514.0,01,7,1,212,13.916083925080784,The last book from this shelf goes 13.9 in/cm into shelf 212
16.0,x,,1,256,42,6,5530.0,01,1,2,213,3.849335507664364,The last book from this shelf goes 3.8 in/cm into shelf 213
18.0,,,1,257,42,6,5548.0,01,2,2,213,21.849335507664364,The last book from this shelf goes 21.8 in/cm into shelf 213
9.0,,,1,258,42,6,5557.0,01,3,2,214,4.782587090247944,The last book from this shelf goes 4.8 in/cm into shelf 214
13.0,,,1,259,42,6,5570.0,01,4,2,214,17.782587090247944,The last book from this shelf goes 17.8 in/cm into shelf 214
21.0,,,1,260,42,6,5591.0,01,5,2,215,12.715838672831524,The last book from this shelf goes 12.7 in/cm into shelf 215
15.0,,,1,261,42,6,5606.0,01,6,2,216,1.6490902554151035,The last book from this shelf goes 1.6 in/cm into shelf 216
14.0,,,1,262,42,6,5620.0,01,7,2,216,15.649090255415103,The last book from this shelf goes 15.6 in/cm into shelf 216
19.0,x,,1,263,43,6,5639.0,01,1,3,217,8.582341837998683,The last book from this shelf goes 8.6 in/cm into shelf 217
16.0,,,1,264,43,6,5655.0,01,2,3,217,24.582341837998683,The last book from this shelf goes 24.6 in/cm into shelf 217
13.0,,,1,265,43,6,5668.0,01,3,3,218,11.515593420582263,The last book from this shelf goes 11.5 in/cm into shelf 218
9.0,,,1,266,43,6,5677.0,01,4,3,218,20.515593420582263,The last book from this shelf goes 20.5 in/cm into shelf 218
14.0,,,1,267,43,6,5691.0,01,5,3,219,8.448845003165843,The last book from this shelf goes 8.4 in/cm into shelf 219
16.0,,,1,268,43,6,5707.0,01,6,3,219,24.448845003165843,The last book from this shelf goes 24.4 in/cm into shelf 219
12.0,,,1,269,43,6,5719.0,01,7,3,220,10.382096585749423,The last book from this shelf goes 10.4 in/cm into shelf 220
18.0,x,,1,270,44,6,5737.0,01,1,4,221,2.315348168333003,The last book from this shelf goes 2.3 in/cm into shelf 221
13.0,,,1,271,44,6,5750.0,01,2,4,221,15.315348168333003,The last book from this shelf goes 15.3 in/cm into shelf 221
12.0,,,1,272,44,6,5762.0,01,3,4,222,1.2485997509165827,The last book from this shelf goes 1.2 in/cm into shelf 222
23.0,,,1,273,44,6,5785.0,01,4,4,222,24.248599750916583,The last book from this shelf goes 24.2 in/cm into shelf 222
19.0,,,1,274,44,6,5804.0,01,5,4,223,17.181851333500163,The last book from this shelf goes 17.2 in/cm into shelf 223
16.0,,,1,275,44,6,5820.0,01,6,4,224,7.1151029160837425,The last book from this shelf goes 7.1 in/cm into shelf 224
15.0,,,1,276,44,6,5835.0,01,7,4,224,22.115102916083742,The last book from this shelf goes 22.1 in/cm into shelf 224
10.0,x,,1,277,45,6,5845.0,01,1,5,225,6.048354498667322,The last book from this shelf goes 6.0 in/cm into shelf 225
12.0,,,1,278,45,6,5857.0,01,2,5,225,18.048354498667322,The last book from this shelf goes 18.0 in/cm into shelf 225
23.0,,,1,279,45,6,5880.0,01,3,5,226,14.981606081250902,The last book from this shelf goes 15.0 in/cm into shelf 226
11.0,,,1,280,45,6,5891.0,01,4,5,226,25.981606081250902,The last book from this shelf goes 26.0 in/cm into shelf 226
11.0,,,1,281,45,6,5902.0,01,5,5,227,10.914857663834482,The last book from this shelf goes 10.9 in/cm into shelf 227
16.0,,,1,282,45,6,5918.0,01,6,5,228,0.848109246418062,The last book from this shelf goes 0.8 in/cm into shelf 228
16.0,,,1,283,45,6,5934.0,01,7,5,228,16.848109246418062,The last book from this shelf goes 16.8 in/cm into shelf 228
21.0,x,,1,284,46,6,5955.0,01,1,6,229,11.781360829001642,The last book from this shelf goes 11.8 in/cm into shelf 229
18.0,,,1,285,46,6,5973.0,01,2,6,230,3.7146124115852217,The last book from this shelf goes 3.7 in/cm into shelf 230
15.0,,,1,286,46,6,5988.0,01,3,6,230,18.71461241158522,The last book from this shelf goes 18.7 in/cm into shelf 230
19.0,,,1,287,46,6,6007.0,01,4,6,231,11.647863994168802,The last book from this shelf goes 11.6 in/cm into shelf 231
20.0,,,1,288,46,6,6027.0,01,5,6,232,5.5811155767523815,The last book from this shelf goes 5.6 in/cm into shelf 232
16.0,,,1,289,46,6,6043.0,01,6,6,232,21.58111557675238,The last book from this shelf goes 21.6 in/cm into shelf 232
13.0,,,1,290,46,6,6056.0,01,7,6,233,8.514367159335961,The last book from this shelf goes 8.5 in/cm into shelf 233
21.0,x,,1,291,47,6,6077.0,01,1,7,234,3.447618741919541,The last book from this shelf goes 3.4 in/cm into shelf 234
17.0,,,1,292,47,6,6094.0,01,2,7,234,20.44761874191954,The last book from this shelf goes 20.4 in/cm into shelf 234
18.0,,,1,293,47,6,6112.0,01,3,7,235,12.380870324503121,The last book from this shelf goes 12.4 in/cm into shelf 235
20.0,,,1,294,47,6,6132.0,01,4,7,236,6.314121907086701,The last book from this shelf goes 6.3 in/cm into shelf 236
22.0,,,1,295,47,6,6154.0,01,5,7,237,2.247373489670281,The last book from this shelf goes 2.2 in/cm into shelf 237
12.0,,,1,296,47,6,6166.0,01,6,7,237,14.24737348967028,The last book from this shelf goes 14.2 in/cm into shelf 237
16.0,,,1,297,47,6,6182.0,01,7,7,238,4.180625072253861,The last book from this shelf goes 4.2 in/cm into shelf 238
12.0,x,,1,298,48,6,6194.0,01,1,8,238,16.18062507225386,The last book from this shelf goes 16.2 in/cm into shelf 238
12.0,,,1,299,48,6,6206.0,01,2,8,239,2.1138766548374406,The last book from this shelf goes 2.1 in/cm into shelf 239
15.0,,,1,300,48,6,6221.0,01,3,8,239,17.11387665483744,The last book from this shelf goes 17.1 in/cm into shelf 239
13.0,,,1,301,48,6,6234.0,01,4,8,240,4.0471282374210205,The last book from this shelf goes 4.0 in/cm into shelf 240
15.0,,,1,302,48,6,6249.0,01,5,8,240,19.04712823742102,The last book from this shelf goes 19.0 in/cm into shelf 240
12.0,,,1,303,48,6,6261.0,01,6,8,241,4.9803798200046,The last book from this shelf goes 5.0 in/cm into shelf 241
15.0,,,1,304,48,6,6276.0,01,7,8,241,19.9803798200046,The last book from this shelf goes 20.0 in/cm into shelf 241
21.0,x,QA76.76 .A65 S96 2007 Vol. 1,1,305,49,7,6297.0,01,1,1,242,14.91363140258818,The last book from this shelf goes 14.9 in/cm into shelf 242
17.0,,,1,306,49,7,6314.0,01,2,1,243,5.84688298517176,The last book from this shelf goes 5.8 in/cm into shelf 243
22.0,,,1,307,49,7,6336.0,01,3,1,244,1.78013456775534,The last book from this shelf goes 1.8 in/cm into shelf 244
24.0,,,1,308,49,7,6360.0,01,4,1,244,25.78013456775534,The last book from this shelf goes 25.8 in/cm into shelf 244
25.0,,,1,309,49,7,6385.0,01,5,1,245,24.71338615033892,The last book from this shelf goes 24.7 in/cm into shelf 245
17.0,,,1,310,49,7,6402.0,01,6,1,246,15.6466377329225,The last book from this shelf goes 15.6 in/cm into shelf 246
17.0,,,1,311,49,7,6419.0,01,7,1,247,6.57988931550608,The last book from this shelf goes 6.6 in/cm into shelf 247
12.0,x,,1,312,50,7,6431.0,01,1,2,247,18.57988931550608,The last book from this shelf goes 18.6 in/cm into shelf 247
15.0,,,1,313,50,7,6446.0,01,2,2,248,7.5131408980896595,The last book from this shelf goes 7.5 in/cm into shelf 248
19.0,,,1,314,50,7,6465.0,01,3,2,249,0.44639248067323933,The last book from this shelf goes 0.4 in/cm into shelf 249
15.0,,,1,315,50,7,6480.0,01,4,2,249,15.44639248067324,The last book from this shelf goes 15.4 in/cm into shelf 249
12.0,,,1,316,50,7,6492.0,01,5,2,250,1.3796440632568192,The last book from this shelf goes 1.4 in/cm into shelf 250
16.0,,,1,317,50,7,6508.0,01,6,2,250,17.37964406325682,The last book from this shelf goes 17.4 in/cm into shelf 250
11.0,,,1,318,50,7,6519.0,01,7,2,251,2.312895645840399,The last book from this shelf goes 2.3 in/cm into shelf 251
20.0,x,,1,319,51,7,6539.0,01,1,3,251,22.3128956458404,The last book from this shelf goes 22.3 in/cm into shelf 251
18.0,,,1,320,51,7,6557.0,01,2,3,252,14.246147228423979,The last book from this shelf goes 14.2 in/cm into shelf 252
17.0,,,1,321,51,7,6574.0,01,3,3,253,5.179398811007559,The last book from this shelf goes 5.2 in/cm into shelf 253
18.0,,,1,322,51,7,6592.0,01,4,3,253,23.17939881100756,The last book from this shelf goes 23.2 in/cm into shelf 253
19.0,,,1,323,51,7,6611.0,01,5,3,254,16.11265039359114,The last book from this shelf goes 16.1 in/cm into shelf 254
23.0,,,1,324,51,7,6634.0,01,6,3,255,13.045901976174719,The last book from this shelf goes 13.0 in/cm into shelf 255
16.0,,,1,325,51,7,6650.0,01,7,3,256,2.9791535587582985,The last book from this shelf goes 3.0 in/cm into shelf 256
19.0,x,,1,326,52,7,6669.0,01,1,4,256,21.9791535587583,The last book from this shelf goes 22.0 in/cm into shelf 256
20.0,,,1,327,52,7,6689.0,01,2,4,257,15.912405141341878,The last book from this shelf goes 15.9 in/cm into shelf 257
12.0,,,1,328,52,7,6701.0,01,3,4,258,1.8456567239254582,The last book from this shelf goes 1.8 in/cm into shelf 258
12.0,,,1,329,52,7,6713.0,01,4,4,258,13.845656723925458,The last book from this shelf goes 13.8 in/cm into shelf 258
11.0,,,1,330,52,7,6724.0,01,5,4,258,24.845656723925458,The last book from this shelf goes 24.8 in/cm into shelf 258
13.0,,,1,331,52,7,6737.0,01,6,4,259,11.778908306509038,The last book from this shelf goes 11.8 in/cm into shelf 259
7.0,,,1,332,52,7,6744.0,01,7,4,259,18.778908306509038,The last book from this shelf goes 18.8 in/cm into shelf 259
9.0,x,,1,333,53,7,6753.0,01,1,5,260,1.712159889092618,The last book from this shelf goes 1.7 in/cm into shelf 260
14.0,,,1,334,53,7,6767.0,01,2,5,260,15.712159889092618,The last book from this shelf goes 15.7 in/cm into shelf 260
5.0,,,1,335,53,7,6772.0,01,3,5,260,20.712159889092618,The last book from this shelf goes 20.7 in/cm into shelf 260
8.0,,,1,336,53,7,6780.0,01,4,5,261,2.645411471676198,The last book from this shelf goes 2.6 in/cm into shelf 261
14.0,,,1,337,53,7,6794.0,01,5,5,261,16.645411471676198,The last book from this shelf goes 16.6 in/cm into shelf 261
11.0,,,1,338,53,7,6805.0,01,6,5,262,1.5786630542597777,The last book from this shelf goes 1.6 in/cm into shelf 262
13.0,,,1,339,53,7,6818.0,01,7,5,262,14.578663054259778,The last book from this shelf goes 14.6 in/cm into shelf 262
15.0,x,,1,340,54,7,6833.0,01,1,6,263,3.5119146368433576,The last book from this shelf goes 3.5 in/cm into shelf 263
21.0,,,1,341,54,7,6854.0,01,2,6,263,24.511914636843358,The last book from this shelf goes 24.5 in/cm into shelf 263
10.0,,,1,342,54,7,6864.0,01,3,6,264,8.445166219426937,The last book from this shelf goes 8.4 in/cm into shelf 264
9.0,,,1,343,54,7,6873.0,01,4,6,264,17.445166219426937,The last book from this shelf goes 17.4 in/cm into shelf 264
12.0,,,1,344,54,7,6885.0,01,5,6,265,3.3784178020105173,The last book from this shelf goes 3.4 in/cm into shelf 265
6.0,,,1,345,54,7,6891.0,01,6,6,265,9.378417802010517,The last book from this shelf goes 9.4 in/cm into shelf 265
7.0,,,1,346,54,7,6898.0,01,7,6,265,16.378417802010517,The last book from this shelf goes 16.4 in/cm into shelf 265
8.0,x,,1,347,55,7,6906.0,01,1,7,265,24.378417802010517,The last book from this shelf goes 24.4 in/cm into shelf 265
16.0,,,1,348,55,7,6922.0,01,2,7,266,14.311669384594097,The last book from this shelf goes 14.3 in/cm into shelf 266
10.0,,,1,349,55,7,6932.0,01,3,7,266,24.311669384594097,The last book from this shelf goes 24.3 in/cm into shelf 266
11.0,,,1,350,55,7,6943.0,01,4,7,267,9.244920967177677,The last book from this shelf goes 9.2 in/cm into shelf 267
8.0,,,1,351,55,7,6951.0,01,5,7,267,17.244920967177677,The last book from this shelf goes 17.2 in/cm into shelf 267
16.0,,,1,352,55,7,6967.0,01,6,7,268,7.178172549761257,The last book from this shelf goes 7.2 in/cm into shelf 268
8.0,,,1,353,55,7,6975.0,01,7,7,268,15.178172549761257,The last book from this shelf goes 15.2 in/cm into shelf 268
12.0,x,,1,354,56,7,6987.0,01,1,8,269,1.1114241323448368,The last book from this shelf goes 1.1 in/cm into shelf 269
9.0,,,1,355,56,7,6996.0,01,2,8,269,10.111424132344837,The last book from this shelf goes 10.1 in/cm into shelf 269
17.0,,,1,356,56,7,7013.0,01,3,8,270,1.0446757149284167,The last book from this shelf goes 1.0 in/cm into shelf 270
10.0,,,1,357,56,7,7023.0,01,4,8,270,11.044675714928417,The last book from this shelf goes 11.0 in/cm into shelf 270
20.0,,,1,358,56,7,7043.0,01,5,8,271,4.977927297511997,The last book from this shelf goes 5.0 in/cm into shelf 271
23.0,,,1,359,56,7,7066.0,01,6,8,272,1.9111788800955765,The last book from this shelf goes 1.9 in/cm into shelf 272
24.0,,,1,360,56,7,7090.0,01,7,8,272,25.911178880095576,The last book from this shelf goes 25.9 in/cm into shelf 272
26.0,x,QA76.87 .R58 1992,1,361,57,8,7116.0,01,1,1,273,25.844430462679156,The last book from this shelf goes 25.8 in/cm into shelf 273
25.0,,,1,362,57,8,7141.0,01,2,1,274,24.777682045262736,The last book from this shelf goes 24.8 in/cm into shelf 274
24.0,,,1,363,57,8,7165.0,01,3,1,275,22.710933627846316,The last book from this shelf goes 22.7 in/cm into shelf 275
21.0,,,1,364,57,8,7186.0,01,4,1,276,17.644185210429896,The last book from this shelf goes 17.6 in/cm into shelf 276
20.0,,,1,365,57,8,7206.0,01,5,1,277,11.577436793013476,The last book from this shelf goes 11.6 in/cm into shelf 277
23.0,,,1,366,57,8,7229.0,01,6,1,278,8.510688375597056,The last book from this shelf goes 8.5 in/cm into shelf 278
18.0,,,1,367,57,8,7247.0,01,7,1,279,0.4439399581806356,The last book from this shelf goes 0.4 in/cm into shelf 279
16.0,x,,1,368,58,8,7263.0,01,1,2,279,16.443939958180636,The last book from this shelf goes 16.4 in/cm into shelf 279
21.0,,,1,369,58,8,7284.0,01,2,2,280,11.377191540764215,The last book from this shelf goes 11.4 in/cm into shelf 280
24.0,,,1,370,58,8,7308.0,01,3,2,281,9.310443123347795,The last book from this shelf goes 9.3 in/cm into shelf 281
14.0,,,1,371,58,8,7322.0,01,4,2,281,23.310443123347795,The last book from this shelf goes 23.3 in/cm into shelf 281
18.0,,,1,372,58,8,7340.0,01,5,2,282,15.243694705931375,The last book from this shelf goes 15.2 in/cm into shelf 282
15.0,,,1,373,58,8,7355.0,01,6,2,283,4.176946288514955,The last book from this shelf goes 4.2 in/cm into shelf 283
17.0,,,1,374,58,8,7372.0,01,7,2,283,21.176946288514955,The last book from this shelf goes 21.2 in/cm into shelf 283
11.0,x,,1,375,59,8,7383.0,01,1,3,284,6.110197871098535,The last book from this shelf goes 6.1 in/cm into shelf 284
16.0,,,1,376,59,8,7399.0,01,2,3,284,22.110197871098535,The last book from this shelf goes 22.1 in/cm into shelf 284
16.0,,,1,377,59,8,7415.0,01,3,3,285,12.043449453682115,The last book from this shelf goes 12.0 in/cm into shelf 285
16.0,,,1,378,59,8,7431.0,01,4,3,286,1.9767010362656947,The last book from this shelf goes 2.0 in/cm into shelf 286
21.0,,,1,379,59,8,7452.0,01,5,3,286,22.976701036265695,The last book from this shelf goes 23.0 in/cm into shelf 286
23.0,,,1,380,59,8,7475.0,01,6,3,287,19.909952618849275,The last book from this shelf goes 19.9 in/cm into shelf 287
26.0,,,1,381,59,8,7501.0,01,7,3,288,19.843204201432854,The last book from this shelf goes 19.8 in/cm into shelf 288
23.0,x,,1,382,60,8,7524.0,01,1,4,289,16.776455784016434,The last book from this shelf goes 16.8 in/cm into shelf 289
13.0,,,1,383,60,8,7537.0,01,2,4,290,3.709707366600014,The last book from this shelf goes 3.7 in/cm into shelf 290
10.0,,,1,384,60,8,7547.0,01,3,4,290,13.709707366600014,The last book from this shelf goes 13.7 in/cm into shelf 290
11.0,,,1,385,60,8,7558.0,01,4,4,290,24.709707366600014,The last book from this shelf goes 24.7 in/cm into shelf 290
11.0,,,1,386,60,8,7569.0,01,5,4,291,9.642958949183594,The last book from this shelf goes 9.6 in/cm into shelf 291
19.0,,,1,387,60,8,7588.0,01,6,4,292,2.576210531767174,The last book from this shelf goes 2.6 in/cm into shelf 292
11.0,,,1,388,60,8,7599.0,01,7,4,292,13.576210531767174,The last book from this shelf goes 13.6 in/cm into shelf 292
21.0,x,,1,389,61,8,7620.0,01,1,5,293,8.509462114350754,The last book from this shelf goes 8.5 in/cm into shelf 293
